-0.170074547,-0.826736022
-1.824339789,-0.307814626
1.03093485,1.264576905
1.644311694,1.277731153
-1.476176926,0.026078387
1.009530671,1.142701814
-1.452856365,-0.255216207
-1.740929173,-0.083444318
1.220382991,1.286999613
0.916925397,0.732070275
-0.001607542,-0.726375571
0.893841238,0.841146643
0.633791961,1.009151336
-1.479270746,-0.699781936
0.054479937,-1.064419701
-1.519355682,-0.489276929
0.289939026,-0.773145523
-0.009681541,-1.133022071
1.134746393,0.971541744
0.536421406,-0.847906388
1.147598638,0.689915205
0.573291902,0.79080271
0.212377397,-0.607569808
0.526579548,-0.815930264
-2.018316415,0.067865074
-0.235512624,-1.082051325
0.15927478,-0.600717261
0.228120356,-1.16003549
-1.53658378,0.084079881
1.139546092,0.631782001
1.011192553,1.043608048
-0.142039867,-0.481230337
-2.231201821,0.084916291
0.125554811,-1.017947932
-1.724935092,-0.694426177
-1.604346304,0.445550868
0.737153979,0.926560744
0.672905271,1.133660296
1.200664557,0.726273093
0.075874721,-0.983378326
1.287832623,1.180886007
1.065219295,1.00714746
1.058716979,1.129565193
-1.126434098,0.166787744
-1.101572175,-0.364137806
0.235118217,-0.139769949
1.138537954,1.010185185
0.531205654,-0.881990792
0.433085936,-0.764059042
-0.004489262,-1.305484105
-1.763485886,-0.497430739
1.36485681,0.583404699
0.5669239,1.51391963
1.357368258,0.670915318
1.071733971,0.611990884
1.001069154,0.893815326
1.330910071,0.879773879
-1.796037404,-0.035388397
-1.272229786,0.400156642
0.847480603,1.170323635
-1.509891291,-0.71231833
-1.249535758,-0.55785973
-1.277179731,-0.59935055
-1.819467434,0.737057673
1.199498672,1.569693861
-1.255438466,-0.233892826
-1.630520581,0.161455865
1.106113053,0.739698224
0.670193192,0.870567001
0.369670156,-0.694645306
-1.263622929,-0.699249285
-0.366687507,-1.3531026
0.244032147,-0.659470793
-1.276791424,-0.485453412
0.037747361,-0.699251605
-2.191485393,-0.4911995
-0.293277777,-0.589488212
-1.657373972,-0.298337786
0.736638861,0.578037057
1.137090812,1.301197544
-1.441466011,0.031393468
0.592360708,1.225451138
0.651719414,0.492674894
0.594559139,0.825637315
-1.879007219,-0.521899626
0.215225041,-1.282698511
0.499145965,-0.670268634
-1.829541763,-0.339269731
0.792721403,1.337856064
0.954363372,0.980396626
-1.353598456,0.10397634
1.055950619,0.807031927
-1.943110101,-0.118976964
-1.39604137,-0.310095976
1.289776239,1.017533649
-1.595031389,-0.540574609
-1.419940459,-0.381032569
-0.02355698,-1.101337018
-1.260385683,-0.693273886
0.960215981,-0.811553694
0.551803308,-1.017931758
0.370185085,-1.068854675
0.825529207,0.87700706
-1.870325948,0.287507199
-1.562607692,-0.189196712
-1.263465476,-0.774725237
-0.063380042,-0.759400611
0.88529828,0.885620519
-0.143324686,-1.160836782
-1.839087252,-0.326655515
0.274709229,-1.04546829
-1.457035731,-0.291842036
-1.590488423,0.166063031
0.925549284,0.741406406
0.197245469,-0.780703225
0.288401697,-0.832425551
0.724141618,-0.7991492
-1.626586394,-0.180005543
0.584481588,1.131956404
1.021467316,0.459657799
0.865050554,0.957714887
0.398717766,-1.242731468
0.862234892,1.109555608
-1.359994305,0.024994265
-1.191785054,-0.038294632
1.293924241,1.103205094
1.2567963,-0.779857582
0.09380403,-0.553247258
-1.735121753,-0.097627167
0.223153587,-0.943474351
0.4019891,-1.109630511
-1.422441582,0.181914703
0.392476267,-0.878426277
1.251818747,0.693614996
0.017748132,-0.720304235
-1.877525213,-0.263870424
-1.580636023,-0.550456344
-1.595894927,-0.153932892
-1.018297704,0.038854237
1.248196589,0.660041803
-1.255513769,-0.029617201
-1.418645593,-0.358230179
0.525758326,0.870500543
0.555599988,1.18765072
0.028134444,-0.699111314
